disease_a,disease_b,root_evidence_id,pair_root_rank,pair_root_utility
Inguinal hernia,Localized edema,E_22,12,0.012016891894888892
Guillain-Barré syndrome,Localized edema,E_54,1,0.2577143742196558
Guillain-Barré syndrome,Localized edema,E_55,2,0.23057792381058267
Guillain-Barré syndrome,Localized edema,E_57,3,0.15003746556521458
Guillain-Barré syndrome,Localized edema,E_53,4,0.1256362150477844
Guillain-Barré syndrome,Localized edema,E_59,5,0.09810302898970308
Guillain-Barré syndrome,Localized edema,E_56,6,0.09225398333210574
Guillain-Barré syndrome,Localized edema,E_58,7,0.09042092286219115
Guillain-Barré syndrome,Localized edema,E_151,8,0.07523869549388508
Guillain-Barré syndrome,Localized edema,E_152,9,0.055995015563167876
Guillain-Barré syndrome,Localized edema,E_66,10,0.03351234846431295
Guillain-Barré syndrome,Localized edema,E_106,11,0.024256900813872148
Guillain-Barré syndrome,Localized edema,E_0,12,0.016010231815367527
Acute pulmonary edema,Epiglottitis,E_151,1,0.07486358912283012
Acute pulmonary edema,Epiglottitis,E_152,2,0.05575178845334279
Acute pulmonary edema,Epiglottitis,E_91,3,0.03561048759013067
Acute pulmonary edema,Epiglottitis,E_106,4,0.03408951360339343
Acute pulmonary edema,Epiglottitis,E_105,5,0.03367388020931498
Acute pulmonary edema,Epiglottitis,E_218,6,0.025889460418488056
Acute pulmonary edema,Epiglottitis,E_50,7,0.023135451659404796
Acute pulmonary edema,Epiglottitis,E_78,8,0.022598213093607995
Acute pulmonary edema,Epiglottitis,E_217,9,0.02203103453695289
Acute pulmonary edema,Epiglottitis,E_69,10,0.02141502181198082
Acute pulmonary edema,Epiglottitis,E_194,11,0.020829493444414243
Acute pulmonary edema,Epiglottitis,E_212,12,0.017326487608737482
Possible NSTEMI / STEMI,Stable angina,E_218,1,0.03073256701836418
Possible NSTEMI / STEMI,Stable angina,E_50,2,0.0260553644937952
Possible NSTEMI / STEMI,Stable angina,E_78,3,0.024361063432882565
Possible NSTEMI / STEMI,Stable angina,E_148,4,0.020802078567025633
Possible NSTEMI / STEMI,Stable angina,E_161,5,0.016444454905532722
Possible NSTEMI / STEMI,Stable angina,E_143,6,0.010030951321510193
Possible NSTEMI / STEMI,Stable angina,E_2,7,0.00996017145923597
Possible NSTEMI / STEMI,Stable angina,E_108,8,0.008642410803054
Possible NSTEMI / STEMI,Stable angina,E_191,9,0.008594352502551894
Possible NSTEMI / STEMI,Stable angina,E_225,10,0.0008358010549842081
Possible NSTEMI / STEMI,Stable angina,E_105,11,0.0005518683703520834
Possible NSTEMI / STEMI,Stable angina,E_66,12,0.00017472722874250138
Croup,PSVT,E_54,1,0.23485212734318722
Croup,PSVT,E_57,2,0.12206809225906191
Croup,PSVT,E_59,3,0.09789688218663993
Croup,PSVT,E_56,4,0.09206012730207684
Croup,PSVT,E_58,5,0.09023091869646843
Croup,PSVT,E_55,6,0.0800605197882166
Croup,PSVT,E_53,7,0.05566147100024118
Croup,PSVT,E_155,8,0.04991702805213317
Croup,PSVT,E_181,9,0.034136127507202754
Croup,PSVT,E_91,10,0.02904556945392272
Croup,PSVT,E_82,11,0.024951298909352472
Croup,PSVT,E_76,12,0.02013807952713795
HIV (initial infection),Possible NSTEMI / STEMI,E_129,1,0.10196729627299976
HIV (initial infection),Possible NSTEMI / STEMI,E_130,2,0.08165173953034936
HIV (initial infection),Possible NSTEMI / STEMI,E_133,3,0.07963490856856621
HIV (initial infection),Possible NSTEMI / STEMI,E_136,4,0.07464721811799498
HIV (initial infection),Possible NSTEMI / STEMI,E_135,5,0.0656266808226971
HIV (initial infection),Possible NSTEMI / STEMI,E_131,6,0.06391883139862381
HIV (initial infection),Possible NSTEMI / STEMI,E_134,7,0.06321704582435779
HIV (initial infection),Possible NSTEMI / STEMI,E_132,8,0.06216113561179147
HIV (initial infection),Possible NSTEMI / STEMI,E_91,9,0.04988637075382998
HIV (initial infection),Possible NSTEMI / STEMI,E_79,10,0.044252418674547406
HIV (initial infection),Possible NSTEMI / STEMI,E_66,11,0.03399387567037663
HIV (initial infection),Possible NSTEMI / STEMI,E_69,12,0.03040019318266497
Ebola,SLE,E_54,1,0.18114635329758919
Ebola,SLE,E_53,2,0.12468258419634383
Ebola,SLE,E_59,3,0.09727983296784352
Ebola,SLE,E_129,4,0.09185871670808769
Ebola,SLE,E_56,5,0.09147986745758308
Ebola,SLE,E_58,6,0.08966218845042453
Ebola,SLE,E_130,7,0.08127989746008074
Ebola,SLE,E_57,8,0.07530462723008005
Ebola,SLE,E_136,9,0.07401911005515037
Ebola,SLE,E_135,10,0.065455302385027
Ebola,SLE,E_131,11,0.06375191286296925
Ebola,SLE,E_132,12,0.06175781583622478
Inguinal hernia,Unstable angina,E_130,1,0.08161834698176802
Inguinal hernia,Unstable angina,E_133,2,0.07960384607443491
Inguinal hernia,Unstable angina,E_129,3,0.07829930378713702
Inguinal hernia,Unstable angina,E_136,4,0.07461669325851862
Inguinal hernia,Unstable angina,E_135,5,0.06559984056834048
Inguinal hernia,Unstable angina,E_131,6,0.06389268962714596
Inguinal hernia,Unstable angina,E_134,7,0.06319119413496925
Inguinal hernia,Unstable angina,E_132,8,0.06213571529153581
Inguinal hernia,Unstable angina,E_79,9,0.04114687137639584
Inguinal hernia,Unstable angina,E_105,10,0.03361649681038133
Inguinal hernia,Unstable angina,E_66,11,0.0315434384717236
Inguinal hernia,Unstable angina,E_69,12,0.030280591057507782
Acute COPD exacerbation / infection,Pericarditis,E_54,1,0.2566110739195718
Acute COPD exacerbation / infection,Pericarditis,E_55,2,0.21347003027867364
Acute COPD exacerbation / infection,Pericarditis,E_57,3,0.1485673662175126
Acute COPD exacerbation / infection,Pericarditis,E_53,4,0.1256173389066591
Acute COPD exacerbation / infection,Pericarditis,E_59,5,0.09807485941089947
Acute COPD exacerbation / infection,Pericarditis,E_56,6,0.09222749326467171
Acute COPD exacerbation / infection,Pericarditis,E_58,7,0.09039495914487995
Acute COPD exacerbation / infection,Pericarditis,E_201,8,0.05242173080938549
Acute COPD exacerbation / infection,Pericarditis,E_79,9,0.05127637791193153
Acute COPD exacerbation / infection,Pericarditis,E_214,10,0.037273423096931935
Acute COPD exacerbation / infection,Pericarditis,E_123,11,0.03195333249829326
Acute COPD exacerbation / infection,Pericarditis,E_77,12,0.029596287409996314
Anaphylaxis,Influenza,E_151,1,0.07310451730363231
Anaphylaxis,Influenza,E_201,2,0.05776527204839243
Anaphylaxis,Influenza,E_152,3,0.056093317165012715
Anaphylaxis,Influenza,E_91,4,0.04569666860283022
Anaphylaxis,Influenza,E_79,5,0.044608096270453826
Anaphylaxis,Influenza,E_181,6,0.034109318699996595
Anaphylaxis,Influenza,E_66,7,0.029469310908832536
Anaphylaxis,Influenza,E_50,8,0.028716618849039352
Anaphylaxis,Influenza,E_88,9,0.02684616702256105
Anaphylaxis,Influenza,E_144,10,0.025155553439835495
Anaphylaxis,Influenza,E_226,11,0.024157311542935912
Anaphylaxis,Influenza,E_82,12,0.022166085443648658
Acute COPD exacerbation / infection,URTI,E_54,1,0.25681462781567205
Acute COPD exacerbation / infection,URTI,E_55,2,0.21358221350375808
Acute COPD exacerbation / infection,URTI,E_57,3,0.14868191396371758
Acute COPD exacerbation / infection,URTI,E_53,4,0.12336900486711827
Acute COPD exacerbation / infection,URTI,E_59,5,0.09815424667547111
Acute COPD exacerbation / infection,URTI,E_56,6,0.09230214734475461
Acute COPD exacerbation / infection,URTI,E_58,7,0.09046812986957618
Acute COPD exacerbation / infection,URTI,E_181,8,0.04759246971288568
Acute COPD exacerbation / infection,URTI,E_66,9,0.04060657469307942
Acute COPD exacerbation / infection,URTI,E_214,10,0.03728363443183827
Acute COPD exacerbation / infection,URTI,E_91,11,0.036932607182328894
Acute COPD exacerbation / infection,URTI,E_123,12,0.0319635851524022
Epiglottitis,URTI,E_181,1,0.04759169602233036
Epiglottitis,URTI,E_201,2,0.04300216926397839
Epiglottitis,URTI,E_66,3,0.035175761376915214
Epiglottitis,URTI,E_97,4,0.03140303673974184
Epiglottitis,URTI,E_79,5,0.03049378754727446
Epiglottitis,URTI,E_48,6,0.028280438311784995
Epiglottitis,URTI,E_50,7,0.026541778495084524
Epiglottitis,URTI,E_41,8,0.025423846760107616
Epiglottitis,URTI,E_78,9,0.022612863963222936
Epiglottitis,URTI,E_49,10,0.02234284629638874
Epiglottitis,URTI,E_69,11,0.021428674320203102
Epiglottitis,URTI,E_194,12,0.02083894664906774
Atrial fibrillation,Myasthenia gravis,E_155,1,0.027613963490190466
Atrial fibrillation,Myasthenia gravis,E_104,2,0.027352238147674658
Atrial fibrillation,Myasthenia gravis,E_105,3,0.027309282522582457
Atrial fibrillation,Myasthenia gravis,E_70,4,0.023826735410646685
Atrial fibrillation,Myasthenia gravis,E_69,5,0.02012375843138434
Atrial fibrillation,Myasthenia gravis,E_76,6,0.019261389403274962
Atrial fibrillation,Myasthenia gravis,E_218,7,0.01731614627579404
Atrial fibrillation,Myasthenia gravis,E_22,8,0.01610103038742876
Atrial fibrillation,Myasthenia gravis,E_65,9,0.013983199609099394
Atrial fibrillation,Myasthenia gravis,E_172,10,0.013545921177137085
Atrial fibrillation,Myasthenia gravis,E_31,11,0.013483487255942062
Atrial fibrillation,Myasthenia gravis,E_84,12,0.011063932820336369
Anemia,Bronchiectasis,E_54,1,0.2570595328092915
Anemia,Bronchiectasis,E_55,2,0.2178297499017373
Anemia,Bronchiectasis,E_57,3,0.14904223095605926
Anemia,Bronchiectasis,E_53,4,0.12070666740681019
Anemia,Bronchiectasis,E_59,5,0.09814363707296417
Anemia,Bronchiectasis,E_56,6,0.09229217030222173
Anemia,Bronchiectasis,E_58,7,0.09045835106804723
Anemia,Bronchiectasis,E_201,8,0.045305760767522324
Anemia,Bronchiectasis,E_77,9,0.0386376725452153
Anemia,Bronchiectasis,E_124,10,0.027601116386964688
Anemia,Bronchiectasis,E_208,11,0.026228767638853335
Anemia,Bronchiectasis,E_82,12,0.023994808661609853
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_54,1,0.25627515284868163
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_55,2,0.2133763699765394
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_57,3,0.14839021679864609
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_53,4,0.12557000692440773
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_59,5,0.09793729759070872
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_56,6,0.09209813308081498
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_58,7,0.09026816931116793
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_201,8,0.05238925451970212
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_214,9,0.03725548906301982
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_220,10,0.03438198662741195
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_77,11,0.029576176975751864
Acute COPD exacerbation / infection,Spontaneous pneumothorax,E_125,12,0.024846849992270468
Acute dystonic reactions,Allergic sinusitis,E_181,1,0.055610780382910834
Acute dystonic reactions,Allergic sinusitis,E_124,2,0.04048805644495053
Acute dystonic reactions,Allergic sinusitis,E_201,3,0.03839514452640177
Acute dystonic reactions,Allergic sinusitis,E_66,4,0.02897665814871081
Acute dystonic reactions,Allergic sinusitis,E_226,5,0.02688143824331835
Acute dystonic reactions,Allergic sinusitis,E_62,6,0.016439077401841102
Acute dystonic reactions,Allergic sinusitis,E_169,7,0.014352695088021726
Acute dystonic reactions,Allergic sinusitis,E_170,8,0.010006188262184386
Acute dystonic reactions,Allergic sinusitis,E_172,9,0.00976192553148987
Acute dystonic reactions,Allergic sinusitis,E_207,10,0.009737781202050329
Acute dystonic reactions,Allergic sinusitis,E_15,11,0.009178456312564585
Acute dystonic reactions,Allergic sinusitis,E_147,12,0.009108879326838524
Acute dystonic reactions,Localized edema,E_54,1,0.258143647786335
Acute dystonic reactions,Localized edema,E_55,2,0.23835842656833456
Acute dystonic reactions,Localized edema,E_57,3,0.15063165680621246
Acute dystonic reactions,Localized edema,E_53,4,0.12564101639690267
Acute dystonic reactions,Localized edema,E_59,5,0.09810576919028338
Acute dystonic reactions,Localized edema,E_56,6,0.09225656015793125
Acute dystonic reactions,Localized edema,E_58,7,0.09042344848721873
Acute dystonic reactions,Localized edema,E_151,8,0.07524157083714603
Acute dystonic reactions,Localized edema,E_152,9,0.05607525831004721
Acute dystonic reactions,Localized edema,E_66,10,0.0289777704486673
Acute dystonic reactions,Localized edema,E_106,11,0.024258498653499806
Acute dystonic reactions,Localized edema,E_62,12,0.016439581554381376
Spontaneous rib fracture,Whooping cough,E_54,1,0.24742093792074366
Spontaneous rib fracture,Whooping cough,E_57,2,0.13717598856329752
Spontaneous rib fracture,Whooping cough,E_55,3,0.13201241527150304
Spontaneous rib fracture,Whooping cough,E_53,4,0.12541839204024235
Spontaneous rib fracture,Whooping cough,E_59,5,0.09770343858885001
Spontaneous rib fracture,Whooping cough,E_56,6,0.09187821709369698
Spontaneous rib fracture,Whooping cough,E_58,7,0.09005262299230846
Spontaneous rib fracture,Whooping cough,E_220,8,0.043425599283386844
Spontaneous rib fracture,Whooping cough,E_201,9,0.03814992924224373
Spontaneous rib fracture,Whooping cough,E_209,10,0.027614793271688292
Spontaneous rib fracture,Whooping cough,E_78,11,0.02693296232296074
Spontaneous rib fracture,Whooping cough,E_124,12,0.02648973731069181
Anaphylaxis,Unstable angina,E_129,1,0.10196605530653045
Anaphylaxis,Unstable angina,E_130,2,0.08164806711840387
Anaphylaxis,Unstable angina,E_133,3,0.07962220130098588
Anaphylaxis,Unstable angina,E_136,4,0.07464385399603589
Anaphylaxis,Unstable angina,E_151,5,0.0730991761447877
Anaphylaxis,Unstable angina,E_135,6,0.06562373212966557
Anaphylaxis,Unstable angina,E_131,7,0.06391595944151178
Anaphylaxis,Unstable angina,E_134,8,0.06321419873036628
Anaphylaxis,Unstable angina,E_132,9,0.06215833700930081
Anaphylaxis,Unstable angina,E_152,10,0.05594379936097897
Anaphylaxis,Unstable angina,E_79,11,0.04115430509786809
Anaphylaxis,Unstable angina,E_105,12,0.03362145644890508
Bronchiectasis,Localized edema,E_54,1,0.25694246811300864
Bronchiectasis,Localized edema,E_55,2,0.21776385270294785
Bronchiectasis,Localized edema,E_57,3,0.1489761716296159
Bronchiectasis,Localized edema,E_53,4,0.12562767947703707
Bronchiectasis,Localized edema,E_59,5,0.09809807768303397
Bronchiectasis,Localized edema,E_56,6,0.09224932722956102
Bronchiectasis,Localized edema,E_58,7,0.09041635927508272
Bronchiectasis,Localized edema,E_151,8,0.07523358386896004
Bronchiectasis,Localized edema,E_152,9,0.05585062649847045
Bronchiectasis,Localized edema,E_201,10,0.045295283001489266
Bronchiectasis,Localized edema,E_77,11,0.03863090629098659
Bronchiectasis,Localized edema,E_66,12,0.03805527964481552
Allergic sinusitis,Influenza,E_54,1,0.2581608737418361
Allergic sinusitis,Influenza,E_55,2,0.23885354041267703
Allergic sinusitis,Influenza,E_57,3,0.15066337810991623
Allergic sinusitis,Influenza,E_53,4,0.1256400580670294
Allergic sinusitis,Influenza,E_59,5,0.09810224222060766
Allergic sinusitis,Influenza,E_56,6,0.0922532434713312
Allergic sinusitis,Influenza,E_58,7,0.09042019770224023
Allergic sinusitis,Influenza,E_133,8,0.0822799971589456
Allergic sinusitis,Influenza,E_130,9,0.08164706621687531
Allergic sinusitis,Influenza,E_136,10,0.07464487183057246
Allergic sinusitis,Influenza,E_129,11,0.07155601438175023
Allergic sinusitis,Influenza,E_135,12,0.06562207785499181
Acute otitis media,Chronic rhinosinusitis,E_124,1,0.0510501935859754
Acute otitis media,Chronic rhinosinusitis,E_79,2,0.04097593980787839
Acute otitis media,Chronic rhinosinusitis,E_226,3,0.03313671964088864
Acute otitis media,Chronic rhinosinusitis,E_91,4,0.02731005027279434
Acute otitis media,Chronic rhinosinusitis,E_120,5,0.023923191289399598
Acute otitis media,Chronic rhinosinusitis,E_118,6,0.021107688912480826
Acute otitis media,Chronic rhinosinusitis,E_103,7,0.017476546961214194
Acute otitis media,Chronic rhinosinusitis,E_125,8,0.01691871584523757
Acute otitis media,Chronic rhinosinusitis,E_116,9,0.01664940145995999
Acute otitis media,Chronic rhinosinusitis,E_182,10,0.010636743728507484
Acute otitis media,Chronic rhinosinusitis,E_209,11,0.010587118332183124
Acute otitis media,Chronic rhinosinusitis,E_121,12,0.01031048269516266
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_220,1,0.034384998238868716
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_69,2,0.03037743010492149
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_105,3,0.027307474324139745
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_70,4,0.027138924115991447
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_104,5,0.026459825756219395
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_50,6,0.026040362779950223
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_148,7,0.020789127886736977
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_123,8,0.01925195875786424
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_71,9,0.018826334229430846
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_89,10,0.01712409208387172
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_218,11,0.017021692183104484
Possible NSTEMI / STEMI,Spontaneous pneumothorax,E_161,12,0.016435010249226212
Panic attack,Spontaneous pneumothorax,E_79,1,0.04937071993054722
Panic attack,Spontaneous pneumothorax,E_220,2,0.034387258841652134
Panic attack,Spontaneous pneumothorax,E_124,3,0.030706416455025372
Panic attack,Spontaneous pneumothorax,E_155,4,0.027146031481673678
Panic attack,Spontaneous pneumothorax,E_82,5,0.025814778636197164
Panic attack,Spontaneous pneumothorax,E_50,6,0.02425435926052263
Panic attack,Spontaneous pneumothorax,E_78,7,0.021330864195456337
Panic attack,Spontaneous pneumothorax,E_123,8,0.01925427763811278
Panic attack,Spontaneous pneumothorax,E_157,9,0.01907860361384327
Panic attack,Spontaneous pneumothorax,E_148,10,0.017862350534908703
Panic attack,Spontaneous pneumothorax,E_218,11,0.017023847759778117
Panic attack,Spontaneous pneumothorax,E_16,12,0.01177593754648674
Tuberculosis,Unstable angina,E_54,1,0.256190582210548
Tuberculosis,Unstable angina,E_55,2,0.20758653922734516
Tuberculosis,Unstable angina,E_57,3,0.14801206222477492
Tuberculosis,Unstable angina,E_53,4,0.12561009589886726
Tuberculosis,Unstable angina,E_59,5,0.09806382810729386
Tuberculosis,Unstable angina,E_56,6,0.09221711966347464
Tuberculosis,Unstable angina,E_201,7,0.09043069386980758
Tuberculosis,Unstable angina,E_58,8,0.09038479166419496
Tuberculosis,Unstable angina,E_79,9,0.04114029638906827
Tuberculosis,Unstable angina,E_105,10,0.033612107180995665
Tuberculosis,Unstable angina,E_91,11,0.03273947977057013
Tuberculosis,Unstable angina,E_45,12,0.03076110728925259
Anemia,Chronic rhinosinusitis,E_201,1,0.05895247713877807
Anemia,Chronic rhinosinusitis,E_124,2,0.05106019511098926
Anemia,Chronic rhinosinusitis,E_79,3,0.040986876399385724
Anemia,Chronic rhinosinusitis,E_226,4,0.033143917598436316
Anemia,Chronic rhinosinusitis,E_66,5,0.0296250860831365
Anemia,Chronic rhinosinusitis,E_208,6,0.02623018697372327
Anemia,Chronic rhinosinusitis,E_181,7,0.024738229036207204
Anemia,Chronic rhinosinusitis,E_82,8,0.02399640593336432
Anemia,Chronic rhinosinusitis,E_120,9,0.023927510496726315
Anemia,Chronic rhinosinusitis,E_146,10,0.02112299637876678
Anemia,Chronic rhinosinusitis,E_118,11,0.021113313703502494
Anemia,Chronic rhinosinusitis,E_88,12,0.019727495517059556
Chronic rhinosinusitis,Pancreatic neoplasm,E_130,1,0.081610106533742
Chronic rhinosinusitis,Pancreatic neoplasm,E_133,2,0.0791630464782008
Chronic rhinosinusitis,Pancreatic neoplasm,E_136,3,0.07460883318947067
Chronic rhinosinusitis,Pancreatic neoplasm,E_135,4,0.06559336096903863
Chronic rhinosinusitis,Pancreatic neoplasm,E_131,5,0.06388637865102903
Chronic rhinosinusitis,Pancreatic neoplasm,E_134,6,0.06318462978728333
Chronic rhinosinusitis,Pancreatic neoplasm,E_132,7,0.06212930590529564
Chronic rhinosinusitis,Pancreatic neoplasm,E_129,8,0.0523960440437911
Chronic rhinosinusitis,Pancreatic neoplasm,E_124,9,0.05104286252179086
Chronic rhinosinusitis,Pancreatic neoplasm,E_226,10,0.033131446284614965
